text,label
"Femi Adebayo di àgbà àáfà òníláwàní, Iyabo Ojo fi sìgá dárà, Allwell Ademola di ọmọdé padà, tí Wazo si bímọ tuntun",0
Iroyin to jade lati ileeṣẹ ṣalaye pe itọju ara lo mu ki Buhari rinrin ajo lọ si ilẹ okeere. Ọjọ kọkanla oṣu karun ọdun 2018 ni Buhari pada si Naijiria lẹyin to gba itọju tan niluu London.,0
"Ohun to maa n sele nigba mi-in, ka fi senu ka dake ni.",0
 Won ka ori oku mejidinlogun mo Adelani lowo ni Ado-O do ,0
"Bii ọdun 2022 ṣe jẹ ọdun idunu fun awọn eeyan kan pẹlu oniruuru asiko to dara ati manigbagbe isẹlẹ ree. Bakan naa, lo jẹ ọdun to mu ibanujẹ wọle fun awọn ẹbi kan, paapa julọ si awọn mọlẹbi awọn eeyan jankan jankan kan to jade laye.",1
"Bakan na ni osere tiata miran, Bose Aregbesola naa kọrin re ki Oloogbe Yemi Adegunju pe ẹni ire lọ loju opo Instagram rẹ.",1
"Ibadan mesi ògò, alo kí olóhun ó kígbe. Amúni ñje amúni, afinihàn ñjé afinihàn, èwo ni káàróò o ará Ibadan lojude Sódeké?",1
"Nitori wipe orisirisi awon eniyan lowa, to ba kan so fun elomiran wipe lagbaja ku, ole fainti, amo ni ile Yoruba, adape oro noni wipe eniyan pa ipo da.",0
" Nkan n be leyin “ma do mi niso, maltina kan ati miliki meji laaje",1
"Iroyin naa sọ pe ilana fẹyin lelẹ ki n ba ọ sun, ko o ṣe ninu ere mi ni Adekola n lo.",1
"Fun iyanu re ti mori Fun abo re lori mi Opolopo lo ti ku Ti won ti file saso bora Morowore o, ninu aye mi o Iyanu nla lo je,Jesu eku ise",1
"Òjó jẹngẹtíèlè. Ajagun bí akúra. Òjó kò sí nílé ọmọ adìyẹ dàgbà. Òjó tàjò dé, ọmọ adìyẹ kù fẹ́nfẹ́. Òjó abìjà bí ẹni tarìn. Òjó ajagun lójú ológun. Òjó agbógungbórò, aránti ọ̀rọ̀ ẹ̀yìn. Òjó àbàbà-tiribà. Òjó alágada ogun",1
"E sara giri, baba ti dake.",1
oba a dake dajo,0
"Ko sẹni to gbọ nnkan kan nipa iṣẹlẹ ọhun titi ti iya ọmọ naa fi de, oun ni ọmọ ẹ jẹwọ fun, akara tu sepo, niya ba figbe ta. Wọn ni bi wọn ṣe de ọdọ Ukeme, o loun o mọ nipa ẹ, ṣugbọn laarin iṣẹju diẹ, niṣe lo sa lọ, wọn wa a titi, wọn o ri i.",1
"Bakan naa fun awọn onibalopọ akọsakọ atawọn obinrin to ti kọja asiko nkan oṣu, dida ẹjẹ lee jẹ apẹrẹ aisan jẹjẹrẹ, torinaa wọn gbudọ mọ boya tun lee jẹ aidaa to n wa latara gbigba abẹrẹ ajẹsara Covid-19.",1
"Awọn eroja kokoro miran ti awọn eniyan ma n jẹ ni alangba, alantakun, akekee, labalaba ati bẹẹ bẹẹ lọ.",0
Ẹ wo bí Dejo Tunfulu tó dágbéré fún ayé ṣe bẹ̀rẹ̀ iṣẹ́ òṣèré...,1
Arakunrin ni ohun to yẹ ko jẹ awọn ọmọ orilẹ-ede yii logun ju lọ lasiko yii ni bi wọn yoo ṣe maa pin ipo agbara iṣakoso Naijiria ni ẹlẹkunjẹkun titi ti yoo fi kari.,0
"Inu ara ni vagina wa, ti o si jẹ egungun bi ẹran to so vulva mọ oju ara obinrin ati ilẹ ọmọ.",1
"Lọjọ Aiku, Sannde, ọjọ kẹrinlelogun, oṣu Keje, ọdun 2022, lọba nla to jẹ igbakeji alaga igbimọ awọn lọbalọba ipinlẹ Ọyọ dakẹ sileewosan University College Hospital, UCH, n’Ibadan. O to bii oṣu meloo kan ti ojojo ti n ṣogun Ọba Adekunle, lati bii ọsẹ meji ni wọn ti da a duro si UCH, kọlọjọ too de ba a nibẹ lọsan-an ọjọ Aiku. Ipapoda ori ade yii lẹlẹẹkeje ọba ti yoo waja nipinlẹ Ọyọ laarin oṣu mẹjọ sasiko yii.",1
"O ga o, Fadeyi Oloro ti lo sun ninu Oluwa",1
"Ninu alaye ti Alukoro ileeṣẹ ọlọpaa ipinlẹ Ogun ṣe ninu atẹjade to fi sọwọ s’ALAROYE lọjọ Aje, Mọnde, ọjọ kẹwaa, oṣu Kẹwaa yii, o ni gẹrẹ tawọn firi nidii ọkẹ alọ-kolohun-kigbe ẹda naa ṣiṣẹẹbi wọn tan lawọn aladuugbo kegbajare wa si teṣan ọlọpaa Igbeba, oju-ẹsẹ si DPO teṣan naa, CSP Musiliu Doga, atawọn ọmọọṣẹ ẹ ti lọ sibẹ, wọn gba, fi ya awọn adigunjale naa, wọn le wọn gidi.",1
"Tàkúté ló mú àà! Ọ̀ sínú oko yìí, ààlọ̀ ń sunkún, olóko ńyọ̀, ó ń rẹ́rìín, olóko ò mọ̀ pé bí ààlọ̀ ti ńlọ araa rẹ̀ l’ó nlọ olóko! Nitorí pé ààlọ̀ kò gbọdò kú sínú oko ẹni. Àgbẹ̀ tí ààlọ̀ bá kú sínú oko rẹ̀ kò le rù ú là; kò sí bó ṣe le gbé ọdún náà já k’ótóó jáde láiyé. Àìrọ̀lẹ̀ ni yíò jẹ́ Ọlọ́run nípè (ojú ewé 26).",1
"ERIN WO, AJANAKU SUN BI OKE. OLOWO WAJA, BABA RELE",1
"Olorire omo ma ni omo Busayo, se lo se dada ni eko e ",0
 Ni igba miran àìdá àpẹẹrẹ le ṣee wa-ri ani ni ikore - iho kan lori eso kabeeji pẹlu dudu egbegbe. ,0
"Ninu awo orin rẹ kẹẹdogun (Vol 15) to pe ni ""Ọrọ kan jẹ mi logun"", lo ti ba wọn wi. O ṣapejuwe awọn obinrin to n bora bii alawọ ọpọlọ. Inu awo orin ""Pansaga ranti ọjọ ọla"", si lo ti tahun si awọn obinrin oninabi.",1
" Ni 1995, Richard mu awon omo re kuro ni akademi Macci, latigba na lo ohun lo ti unse eko ere -idaraya fun won. ",0
Ìjọba gbé ilẹ ìtura tì pa lẹ́yìn tí àwọn oníbárà rẹ̀ bẹ̀rẹ̀ sí ń pòórá,0
Obìnrin tí kò ní ojú awẹ́.,1
"Gbogbo Ejo jije ni, Mura si wa gun igi re koja ewe lojo kan,Toto se bi owe o,🙏🙏🙏",1
"Obinrin kan Fe wonu motor,owa fe subu,loba sare gbami mu,eje mope Abe loti sesi gbami mu,mowa fa ibeji aya re,loba si fo eti mi",1
"Ẹyín olólùfẹ̀ BBC Yorùbá, ẹ tàdí mọ́ ẹ̀yìn kí ẹ wá jẹun 🍽😜",0
o lò mi pupo,1
Eyin baba mi ninu Oluwa mo ki yin,0
Ojo na re bi ana ti Sikiru Ayinde teri gba aso.,1
KINNI KI NSE 🍒🍒🍒🍒🍒🍒🍒🍒_________________________________moje omo odun mejidinlogoji 38years ni odun to koja ti mo losi haji ni Mecca mo salaba pade Arakunrin kan nibe lati ohun loti nfi ife ransimi ti emi osikobi ara si rara ti awon ore mi ti ajo lo si nsofunmipe kifi ara bale fun pe sibi tori ogun airokofe yi nani mose wasi Mecca ati airobimo yi mosa fi okan kan ba okunrin yi soro ogba ero ibanisoro mi pe ama soro tobaya tori ototo ni ibi ti awa igba ti ajade lati lo seto awon nkan ti afe ra ni ati pade asama nsoro Lori phone titi ti afi pada si ilu yi ni ojo ti Arakunrin yi gbami lalejo nile re kosi iyawo ni ile re asajosoro lojo na oro wa siwo mo losi ile mi ni ojo kan Arakunrin yi na wami wasi ile temi na tori ile arami ni mo ngbe lati igba yen Arakunrin yi fi ife bamilo gidi mo koko lero pe abi toripe oripe moni dukia ju ohun lo mosafi arabale pelu re olo ife otito pelu gidigan larin osu meta mo ni loyun inu mi dun gidi awon ore na si bamidupe gidi gan ni tori nkan ti moti nwa tipe ni lorire ni alfa mi fini kilosi Mecca nigba yen pe ki ko aroyemi to olorun lo osiribe looto ki mafa oro gun mokuro ni ile odomi molo ngbe ile Arakunrin yi ase yawo alarinrin igba oyun di osu marun ni arabinrin kan ti oti bimo kan fun okomi yi bade ni osan gangan pe ohun mu omo re wa fun ositisofunmi tele asa tewo gbowo wole ni ojo ti omo yi wole ni oyun osu marun baje larami nkanyi da are simi lara ati okomi na emi ni motun fun okomi lamoran pe komabaraje asa nba aniyan wa lo kowa si igba ti mobati loyun bayi ti ko kiwale osu meji osu meta bi oyun se nbaje larami niyi mo eti wa ro titi kofi bikankan yemi mo rara alfa mi sini ka da omo pada fun olomo iya omo sinipe ohun kole gba omo lowo oko ohun mo pe omore ni komato 🍒🍒🍒🍒🍒🍒🍒🍒🍒🍒egbe oko lade Ori ORO RE OOOO KINNI KI NSE 🍒🍒🍒🍒🍒#####YEYE AMULUDUN 💞💞💞💞 — ,0
O ti gbebo e koja orita. ,1
"Iroyin sọ pe niṣe ni arákùnrin yii, ki nkan ọmọkunrin rẹ sinu iho agadagodo kan.",1
"Ounjẹ jijẹ jẹ ọrẹ ara, amọ jijẹ idin ninu burẹdi jẹ ohun to so si ni lẹnu, to si bu iyọ si.",0
"Ele Sowo kuduru si won si ile ifowo pamo EKO BANK, OLUMIDE BAKARE ACCT NO. 3872003592.",1
Mo nife baba mi,0
Àìsàn ǹkan ọmọkùnrin tó ń lè gìdìgbà láì rọlẹ̀ níí ṣe pẹ̀lú ẹ̀jẹ̀,1
se bobo yen ti mo e koto di pe e ri ara yin?,0
"Kilo Mu Eyin Okunrin Nifesi Obinrin Oni Idi Nla, Obinrin To Gbe Idi Pon Lati Ma Do 🍌👉👌",0
"Ni WOW Scotland a ṣetọrẹ owo si idi ti kii ṣe ibalopọ pupọ ni ọdun yii, eyun awọn ile-igbọnsẹ. ",1
Awari tuntun yii tayọ ọ̀kan to waye lọdun 2006 to ṣafihan iho iyọ Cave of the Three Nudes to wa ni Erekusu Qeshm lorilẹede Iran.,0
TI OBINRIN KO BA MO ERE SE NI YARA INU SE O RORUN KI OKOE KO?,1
"Obinrin to soͅ iriri reͅ fun akoroyin BBC ni oun ma n ya awoͅn eniyan ni ile oͅmoͅ oun, eleyii ti woͅn n pe ni ‘surrogacy.’",1
"Nigba to n sọrọ, o ni, “Afurasi ọhun ti wọn fi panpẹ ofin gbe ni nnkan bii aago mọkanla aarọ ọjọ Iṣẹgun, Tusidee, ọjọ keji, oṣu Kẹjọ, ọdun yii, lo gun ọkunrin alamoojuto ibudo lọtiri kan lẹẹmeji nibi ọrun rẹ nitori ede-aiyede to waye laarin wọn latari gbese. “Wọn gbiyanju lati du ẹmi arakunrin naa pẹlu bi wọn ṣe gbe e digbadigba lọ sileewosan ijọba ilu Badagry, ṣugbọn to pada gbẹmii mi”. O fi kun un pe, Kọmiṣanna ọlọpaa nipinlẹ Eko, Abiọdun Alabi, ti paṣẹ pe ki wọn taari ẹjọ naa lọ si ẹka to n ri si iwadii iwa ọdaran, CID, to wa ni Panti, nipinlẹ naa, fun iwadii to peye.",0
"Amọ lọna ati jẹ igbadun ara ọtọ pẹlu ohun isere ibalopọ naa, mo ba gbe kuro ni ipele kinni ati ikeji, mo si gbe lọ si ipele kẹfa. Bo se n gbọn ni oju ara mi yatọ pupọ, to si ni ohun eelo kan to fi n fa mi.",1
Ijọba ipinlẹ Abia ti gbe agadagodo sẹnu ọna ile itura Merry Home Hotels,0
"Gbogbo igba la ma n so fun pe o ni lati mura si eko e, seni o ma n sere pupo ju sugbon ko mo iwe e",0
" Eni adorun odun (90 years) nii se, ki o to jade laye . ",1
"Ọpọ awọn asẹwo to wa nibẹ ni wọn mu lọmọ ọdun meje, mọkanla, mẹẹdogun ati bẹẹ bẹẹ lọ, ti ọmọ kan tilẹ pa ara rẹ, nigba ti iya rẹ fi tipa ti ọkunrin kan mọle fun, to ba ni ajọsepọ.",1
"Isele arun korona tuntun 19,019 ni o seyo ni osu kejila, eyi ti o mu ki apapo iye awon isele arun yi ti won ti fidi re mule lo soke si 86,576. Iye awon ti won ti je alaisi lo soke si 1,278. Iye awon alaisan ti ara won ti ya lo soke si 73,322, nigbati o wa seku 11,976 awon alaisan ti won n gba itoju lowolowo ni opin osu kejila yi.",1
"Ninu atẹjade kan ti Alukoro ileeṣẹ ọlọpaa ipinlẹ Kwara, Ọgbẹni Ọkasanmi Ajayi, fi sita to tẹ ALAROYE lọwọ lo ti ṣalaye pe ọkunrin kan ti orukọ rẹ n jẹ Ọlayinka Sẹgun Owolabi lo fẹẹ gbẹmi ara rẹ, to si lọọ pokunso latari pe o jẹ ọmọ orukan, ati pe gbogbo nnkan dojuru fun un. Ọpẹlọpẹ ẹlẹyinju aanu kan to n kọja lọ to rin sasiko iṣẹlẹ naa to doola ẹmi rẹ, ti wọn si sare gbe e lọ si ileewosan aladaani kan ti wọn n pe ni Tobi, lagbegbe Taiwo, niluu Ilọrin, nibi to ti n gba itọju lọwọ bayii. Nigba ti wọn n fọrọ wa Owolabi lẹnu wo, o ni oun jẹ ọmọ agboole Alagbẹdẹ Abutu Ọyan, nijọba ibilẹ Odo-Ọtin, nipinlẹ Ọsun, ṣugbọn aye ti su oun pẹlu bi oun ṣe padanu iṣẹ ati awọn obi mejeeji, ti ko si si oluranlọwọ Kankan, bẹẹ ni ko si ireti nibi kan, eyi loun ṣe pinnu lati pa ara oun.",1
Báwo ni kòkòrò àrùn kòrónà ṣe ń tàn ká?,0
Mimu ọmọ pẹlu ọmu igbaya,1
Abere Dayo ti duro. O ti setan lati do obinrin,1
"Aburo oko mi yii da pe lokunrin, odun wo, o se ri moni, awomalelo, awo tun wo pada seyin ni, bo ti le je wipe n ko le gba okunrin miran laaye lati ba mi ni ajosepo , aburo oko yii duro dede, idi re niyi ti mo fi ma n gba aburo oko mi yii laaye. ",1
Bose ya iwe mi lo ni o,0
Onise ale ma ni Basiratu,1
"Amọ ti ọkunrin ba ni arun ẹjẹ, o ṣeeṣe ko ni aisan Priapism yii ti nkan ọmọkunrin rẹ ko ni lọ silẹ bọọrọ.",1
"Ninu fidio kan to gbe soju opo Instagram rẹ, Asewo to re Mẹcca n pariwo pe oun setan lati gbe ile itaja naa lọ sile ẹjọ lori ẹsun ibanilorukọjẹ, ti oun yoo si ba wọn fa wahala.",1
Awọn itọkasi si awọn orisun agbegbe pẹlu idanwo STI ati alaye lori ilera ibalopo,1
"Odigbere ooO, Ó d'árìnàkò, Àgbà Òsùgbò ti f'ọwọ́ Okùn lé'lẹ̀, ",1
Oko ti ko kii le daada Oko ti o ma n tete da towo e sile Oko ti kii le pada lehin 1st round Ato to san Eyin didun Agbara omokinrin Alagan fun okunrin Ako Jedijedi.....,1
"Lara aroye naa ni pe owo tawọn alakooso ẹgbẹ onimọto tijọba faṣẹ le lọwọ, iyẹn Lagos State Parks and Garrages Management, eyi ti Alaaji Musiliu Akinsanya, ti wọn n pe ni MC Oluọmọ n ṣe alaga rẹ, n gba lọwọ awọn lojumọ ti pọ ju, o si n pa awọn lara kọja aala, wọn ni tikẹẹti oriṣiiriṣii ni wọn n ja fawọn, tipaa-tikuku si ni wọn fi n gbowo aitọ lọwọ awọn onimọto, wọn lawọn o le fara da iwa irẹnijẹ ati alọnilọwọgba naa mọ, afi tijọba ba wa nnkan ṣe si i lawọn yoo too bẹrẹ iṣẹ pada.",1
"Nitori Olubadan to waja, gbogbo ọja wa ni titi n’Ibadan",1
"Iya ọmọ naa ni ọmọdebinrin sọ fun oun pe ọkọ oun ti ba oun sun lati ọjọ kẹrinla oṣu kẹwaa, ti afurasi naa si n dunkoko pe oun yoo ṣekupa to ba sọ fun ẹnikẹni.""Kete ti iroyin de si agọ ileeṣẹ ọlọpaa ni Yewa ni wọn bẹrẹ iwadi ti ọwọ si ti tẹ ọkunrin afurasi naa""Nigba ti a bẹrẹ ifọrọwerọ pẹlu afurasi naa ni o jẹwọ pe otitọ nipe oun ṣe amọ isẹ eṣu ni",1
eje ki amamu AGBO JEDI wa lorekore,1
"Ní ọjọ́ kẹta oṣù kẹrin, Nàìjíríà fìdí ìṣẹ̀lẹ̀ tuntun mẹ́ẹ̀ẹ́dọ́gbọ̀n múlẹ̀: mọ́kànlá ní Ìpínlẹ̀ Èkó, mẹ́fà ní Ìpínlẹ̀ Ọ̀ṣun, mẹ́ta ní Àbújá, mẹ́ta ní Ìpínlẹ̀ Ẹdó, ẹyọkan ní Ìpínlẹ̀ Oǹdó àti ẹyọkan ní Ìpínlẹ̀ Ọ̀yọ́. Wọ́n tún ṣe ìkéde pé wọ́n dá ènìyàn márùn-ún sílẹ̀ ní ilé ìwòsàn tí ènìyàn méjì si jẹ́ aláìsí. Orílẹ̀-èdè Nàìjíríà ṣe ìkéde pé àwọn ti mọ̀ dájú nípa àwọn ènìyàn tí ó tó 6700 tí wọ́n ti ní ìfarakanra pẹ̀lú àwọn tí wọ́n ti kó àrùn COVID-19 àti wí pé àwọn ń topasẹ̀ àwọn ènìyàn tí ó tó ìda lọ́nà mọ́kànléláàádọ́rin tí wọ́n sì ń ṣàyẹ̀wò fún iye ènìyàn tí ó tó 4000 àti wí pé àwọn ti ní ilé àyẹ̀wò tí ó tó mẹ́jọ.",1
"Abeke olójú ede Abeke mo dode ere Ara mi ò ya gaga Mo dé àárín ore Inú mi ò dùn dele Mo woye pe kilo se mo Mo rí wipe mi ò rí imi rẹ laatan ni Abeke, mo ti sode titi Mi ò ri ẹran bí Iguala Eran bi ẹran  Tó ngbe ẹran egbe rẹ mi",1
"ALAROYE gbọ pe ni kete ti akẹkọọ naa jẹ majele ọhun ni wọn sare gbe e lọ si ileewosan ẹkọsẹ iṣegun oyinbo ti Fasiti Ilọrin (UITH), Ilọrin, ipinlẹ Kwara lati doola ẹmi rẹ, ṣugbọn ẹpa ko boro mọ, eleku ọrun ti polowo, iku ti mu ẹmi ẹ lọ. Wọn ni Anuoluwapọ ti gbiyanju lẹẹmeji ọtọọtọ tẹlẹ lati gbẹmi ara rẹ, ko too wa di pe ala rẹ wa si imuṣẹ lowurọ Ọjọbọ, Tọsidee, ọṣẹ yii.",1
"Ponran 🥒Mi Ma Ti Naro Bayi, Kinni Ki Nse?🤷",0
"Iwa ki eeyan kan máa fi ibalopọ gba maaki lọwọ olùkọ́ jẹ irufin ńlá gbáà láwọn ile ẹ̀kọ́ gíga Naijiria bẹẹ si ni olùkọ́ tí àwọn aláṣẹ ba gba mu yoo padanu isẹ rẹ.",1
Fi Ika ro obo abi Lila obo,1
"Gẹgẹ bawọn ẹka iroyin agbegbe naa to fiṣẹlẹ yii sita ṣe ṣalaye, wọn ni ọrọ ẹsun agbere lo da wahala silẹ, pe ọkọ Rachel torukọ ẹ n jẹ Lartey Daniel, ẹni ọdun marundinlogoji (35) pẹlu iyawo rẹ jọ n fẹsun iṣekuṣe kan ara wọn ni. Wọn bi ọkọ ṣe n sọ pe iyawo n rin irinkurin niyawo naa n naka sọkọ rẹ pe oniranu kan ni.",1
". 10 Bayi li Oluwa Ọlọrun wi; emi o si ṣe ki ọ̀pọlọpọ enia Egipti ki o ti ipa ọwọ́ Nebukaddressari ọba Babiloni dínkù. 11 On ati enia rẹ̀ pẹlu rẹ̀, ẹ̀ru awọn orilẹ-ède, li a o mu wá pa ilẹ na run: nwọn o si fà idà wọn yọ si Egipti, nwọn o si fi awọn ti a pa kún ilẹ na. 12 Emi o mu gbogbo odò wọn gbẹ, emi o si tà ilẹ na si ọwọ́ awọn enia buburu; emi o si ti ipa ọwọ́ awọn alejo sọ ilẹ wọn di ahoro, ati ẹkún rẹ̀: Emi Oluwa li o ti sọ ọ. 13 Bayi li Oluwa Ọlọrun wi; emi o pa awọn oriṣa run pẹlu, emi o si jẹ ki ere wọn tán ni Nofi; kì yio si si ọmọ alade kan ni ilẹ Egipti mọ́: emi o si fi ẹ̀ru si ilẹ Egipti. 14 Emi o si sọ Patrosi di ahoro, emi o si gbe iná kalẹ ni Soani, emi o si mu idajọ ṣẹ ni No. 15 Emi o si dà irúnu mi si ori",0
Ìjọba ti ibùdó epo bẹntiróòlù méje pa fẹ́sùn wí pé wọ́n ń ta epo ju iye tí ìjọba fọwọ́ sí lọ,0
Òògùn lílò àti àwọn nkan mìí tó le mú kí nkan oṣù obìnrin dáwọ́ dúró láìpé ọjọ́,1
Iroyin fitomi leti pe awon omo ile iwe wonyi gbe emi mi ni atari pe ikan ninuwon se ojo ibi opin bisikiti funwon je,1
je kama dorawa..,1
"Odaro, awa ti n rele o",0
"ọwọ́-ẹran rẹ, nwọn o jẹ àjara rẹ ati igi ọ̀pọtọ rẹ, nwọn o fi idà sọ ilu olodi rẹ ti iwọ gbẹkẹle di ahoro. 18 Ṣugbọn li ọjọ wọnnì, li Oluwa wi, emi kì yio ṣe iparun nyin patapata. 19 Yio si ṣe, nigbati ẹnyin o wipe: Ẽṣe ti Oluwa Ọlọrun wa fi ṣe gbogbo ohun wọnyi si wa? nigbana ni iwọ o da wọn lohùn: Gẹgẹ bi ẹnyin ti kọ̀ mi, ti ẹnyin si nsìn ọlọrun ajeji ni ilẹ nyin, bẹ̃ni ẹnyin o sin alejo ni ilẹ ti kì iṣe ti nyin. ",0
"Àwọn àgbà ní, ẹni t’ó d’óbò lẹẹkan t’ó jùú l’ẹsẹ, okó rẹ á tún le. ",1
"Ajọ to n gbogun ti iwa ibajẹ nilẹ yii, EFCC ti mu arakunrin ẹni ọdun marunlelọgọta kan, Musa Shuaib, fẹsun pe o n gbe ọpọlọpọ pasu igbo kiri lagbegbe Adewọle, niluu Ilọrin, ti i ṣe olu ilu ipinlẹ Kwara.",0
"Mo ni igbagbo wipe omo mi ati awon ore re ti o ti fi ipa ba lo po yio ni ilera okan laipe jojo Ohun ti o je ibanuje okan fun mi ni wipe ti a ba tile yanju re nisisiyi, ogunlogo oniruru odaran ati alaarun opolo bii tire si po yanturu lori erupe !.",0
"O digbooṣe, akọni rele ikẹyin Wọn ti sinku Tolulọpẹ Arotile saarin awọn akọni nilẹ Naijiria.",1
"Aje kan ko le gboju titi, ko yo ido idi e je",1
Awon mejeji ma n lajosepo ni gbogbo igba,1
"Oti ife n pa gidi gan ni, omoge yen ti ro efo fun e je",1
"Ọga Bello ni ko ju isẹju mẹwa ti oun gbọ nipa iku oloogbe ti a fi kan si oun, to si han ninu ohun rẹ pe inu rẹ ko dun rara.",1
Nitori naa ni oun ṣe bẹrẹ si ni wo fiimu agbelewo ibalopo nitori ki oun ma baa sọrọ lori awọn to n wo o ni ọfiisi.,1
"Adoni l’aya o f’oju re woni, o sekoko ni o tete pa",1
Se seyi oti ru igi oyin bayii Brother-Asimiyu Abiodun Muideen,1
" Adoni l’aya o jebi, aya yin ni e kilo fun",1
"Adugbo Ifẹsowapọ, lagbegbe Tankẹ, niluu Ilọrin, kan gogo l’Ọjọruu, Wẹsidee, ọsẹ yii, nitori bi ijamba ina ṣe gbẹmi iya atawọn ọmọ rẹ mẹrin.",1
kini bobo yen duro ni sha,1
"Tie basiwa ni ile-iwe dasiko yi Tiẹ ba se olukọ yin,n'je Elegba Ki Oluko na yin ni idi,eyin obinrin ?",0
"Lóòótọ́, Bíbélì ò sọ̀rọ̀ nípa àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe ní tààràtà. Àmọ́ wíwo àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe kò bá àwọn ìlànà Bíbélì mu.",1
Igba nba jo loni ilu gbe ilu lo  Igba nba jo  ni elegbemi jami kulelo Igba nba jo ni molo gbe omo eran sere   Igba nba jo alapalami fi ake kori  Ewo aye mi lode ,1
Ileese NIKE bere ajosepo pelu egbe agbaboolu Naijiria ,0
" Bo tile je pe awon araalu Iju-O do , l’Ondo, niluu Olusegun Agagu so pe adura repete lawon gba ki aburu kan ma le sele lojo naa, ati pe bo ba se pe awon ko gbadura ni, ohun ti yoo sele iba ju bee lo, nise ni awon kan n so pe lara eronpileeni yii gan-an ni nnkan to fa wahala ohun wa. ",0
"Kò síbì tí Bíbélì ti dìídì sọ̀rọ̀ nípa àwòrán oníhòòhò, fífi ohun tó ń mú ọkàn fà sí ìṣekúṣe ránṣẹ́ lórí íńtánẹ́ẹ̀tì tàbí àwọn àṣà míì tó jọ ọ́. Síbẹ̀, ohun tí Bíbélì sọ ṣe kedere nípa ojú tí Ọlọ́run fi ń wo bí àwọn èèyàn ṣe ń gbé ìbálòpọ̀ láàárín àwọn tí kì í ṣe tọkọtaya lárugẹ àti èrò tí kò tọ́ tí wọ́n ní nípa ìbálòpọ̀. Gbé àwọn ẹsẹ Bíbélì wọ̀nyí yẹ̀wò:",1
"Erin wo, Akinwunmi Ishola dagbere f'aye. Ọjọgbọn Akinwunmi Ishola kọ awọn iwe bii O le ku, Ẹfunṣetan Aniwura ati bẹẹbẹẹlọ.",1
"Wọn ni inu awọn dun, ti awọn si ti n foju sọna lati gba alejo olori tuntun naa nitori ọba to dara ni Oluwo, ọkọ rẹ jẹ si awọn.",0
"Alabaaṣiṣẹpọ Biọla yii ṣapejuwe ẹ gẹgẹ bii angẹli, ẹni to mọṣẹ ẹ dunju, eeyan to nifẹẹ Kristi dọkan, ati afunni-ma-wo-ibẹ, o fi kun un pe, o ti tẹnumọ ọn pe oun fẹẹ fopin si gbogbo ẹ ko too waa pada di pe o gbẹmi ara ẹ. “Lorilẹ-ede Naijiria wa yii, a ki i ka ọrọ ilera to jẹ mọ ọpọlọ si, ọpọlọpọ eeyan lo gbe ẹwu ẹdun ọkan, ibanujẹ ati ironu wọ, bẹẹ, ko pọn dandan ko jẹ pe kinni kan lo ṣokunfa rẹ”.",1
Jẹ ki oju abẹ rẹ sinmi lẹyin ibimọ; Awọn dokita ti gba obinrin ni imọran wi pe ki wọn ṣọra fun ibalopọ laarin bi ọsẹ mẹrin si mẹfa lẹyin ti wọn ba bimọ ki oju ara le pada si ipo bi o ṣe yẹ.,1
 Tọkọtaya ọmọ Nàíjíríà rugi oyin torí wọ́n ń ta ìpara ìbóra lórí ayélujára.,1
"Ajọ to n mojuto ajakalẹ arun lorilẹede Naijiria, NCDC ti kede pe eeyan mọkandinlogun lo ti di alaisi lori ajakalẹ arun iba Lassa to tun ṣẹṣẹ gbilẹ lawọn ipinlẹ kan lorilẹede Naijiria.",1
"Amọ nigba ti wọn de isalẹ lo tun ba ọmọ naa se isekuse lẹẹkeji, lati igba naa ni ko ti wa sile mi mọ amọ nigba to ba nilo iranlọwọ, o maa n pe mi.",1
Awoͅn miran tileͅ ma n fun awoͅn dokita ni riba ki woͅn ba fi orukoͅ baba ati iya to ra ile oͅmoͅ naa si geͅgeͅ bi obi oͅmoͅ jojolo naa.,1
Oniya ṣá ìyàwó rẹ̀ ládá yánnayànna nítorí ìbálòpọ̀ ló bá ń pariwo pé iṣẹ́ èṣù ni,1
"Nigba to n kede iru itọju nla ti Baba Suwe ri gba lasiko to n saisan, osere tiata naa ni awọn ri owo tọju oloogbe naa, amọ o kan wu Ọlọrun lo mu lọ.",1
"Mama eku ara fera ku, Olorun yoo ma wa pelu yin, eku iroju.",0
Ìtura lati orí ọmú (Nipple Orgasm),1
"Iwo Obinrin Yi Ti Ileke Idi E Ba Sesi Ja Laarin Ero Ti O Nlo, Ti O Nbo, Kilo Mase Na?🤷",0
"Wo àwọn ǹkan tí o kò mọ̀ nípa Ọba Lamidi Adeyẹmi, òṣìṣẹ́ adójútòfò àti Abẹ̀ṣẹ́kùbíòjò tó wàjà",1
Ọgá àgbà àwọn ọmọgun Nàìjíríà tí jẹ́ ọlọ́run nípè lálẹ́ òní ni Kaduna - BBC News Yorùbá Ilé iṣẹ́ ọmọ ogun òfurufu ló fi ìdí ọ̀rọ̀ náà múlẹ̀ lójú òpó twitter rẹ̀.,1
"Bi ijọba kan ba n ṣe bayii yawo, ti wọn n fi gbogbo owo ti wọn ba ri san gbese, wọn yoo sọ orile-ede naa di ẹdun arinlẹ pata ni.",1
"Ni tijoba, ajosepo to danmoran lo wa laarin wa. ",0
